,instruction_id,conversation_id,utterance,label
784,music-5,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775,I'm looking for a song by Opeth.,music-search
785,music-5,dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e,"Hello! Today, I need your help finding music to listen. Now, I'm looking to hear a song by the band Tool. It's called harsh.",music-search
786,music-1,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65,I'm looking for a Beachy music.,music-search
787,music-8,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831,I'm in the mood for listening some holiday music.,music-search
788,music-5,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982,"Hi, could you play me some R.E.M.?",music-search
789,music-6,dlg-7e4d597b-66f8-423b-a637-22be1b560a94,Hey. I'm wondering if you can find some YouTube videos to play while I drive to home from work.,music-search
790,music-5,dlg-7e4da772-15ac-4e91-a07f-333fd81043e3,"Yeah, I like that song. You got any something maybe from Merle Haggard?",music-search
791,music-2,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f,I'd like to hear something by The Rolling Stones.,music-search
792,music-4,dlg-7e6a146e-244d-4be7-a556-bf41ea6c60f2,"Hi, today I need help finding music to listen. I'm looking for a song by Oasis. It's called Morning Glory.",music-search
793,music-5,dlg-7eab90d0-afae-4e02-a319-fc0696400175,"Hi, I'd like to know if I can hear a song by Glen Campbell called Rhinestone Cowboy?",music-search
794,music-5,dlg-7edfc3b3-b440-4553-9dde-27bea02e0530,"I'd like to hear some music by Cyndi Lauper, please.",music-search
795,music-7,dlg-7f458c3c-b155-4141-8e27-dc963bd02ff5,"Hello assistant.I'd like something to listen to, something like a rock or something.",music-search
796,music-2,dlg-7fa49cc0-a6ae-4e12-843c-548b8afb87fb,I wanna hear a song by KBB.,music-search
797,music-6,dlg-7fc0a101-c919-41da-a501-c90e6fc38f3e,"Hey Assistant, I'd like to hear something by by David Boyle.",music-search
798,music-6,dlg-7fe053bc-764d-4b6f-bf47-aaae4dc09abf,"Hello, can you play some music by Our Last Night?",music-search
799,music-5,dlg-7fee41d0-f415-4ca5-9561-41c3f23551b9,I'd like to listen George Jones.,music-search
800,music-4,dlg-7ffff154-d818-43ac-b96a-f3ed7d7aee0a,"Hi, Would you play me something by Hall and Oates?",music-search
801,music-6,dlg-802c1d85-329b-466f-b7a6-27c9b31e2781,"Hi, can you send me a song by the artist Drake?",music-search
802,music-7,dlg-803df580-a1c0-4f6a-8a74-dd82b1cbbdfa,Hello Assistant. I'd like to hear some music by Katy Perry.,music-search
803,music-8-new,dlg-80c5b606-db48-476e-b1db-9ff87e27fb07,"Hi, I'd like some help browsing music in the pop genre, please.",music-search
805,music-8-new,dlg-80fb0c9c-5287-4a30-bd5d-0fc4d57ffcb3,Hi. I would like to listen to jazz.,music-search
806,music-3,dlg-81126ee8-b4a8-4033-9b08-a40abb5e781c,I'd like to hear music by Linkin Park.,music-search
807,music-5,dlg-8146b4c7-ffb9-4b09-968a-22a3856b3fe0,Could you play something about The Connells?,music-search
808,music-4,dlg-814e6d4d-0cdc-4cbe-b8e4-0ba9592dcabf,"I would like some help browsing on YouTube music from Florence and the Machine, please.",music-search
809,music-2,dlg-814f64a3-cf1a-4b78-a684-7cdbfaf8e656,I'd like to listen to some music by Twenty One Pilots.,music-search
810,music-7,dlg-8150c550-bfd0-49a8-b174-703f39e85dfc,I'd like to listen to some music.,music-search
811,music-2,dlg-81c4a675-385b-4325-89c6-eb265c55888c,I would like to listen to music by Nickelback.,music-search
812,music-4,dlg-823aef96-2189-4f89-a94d-4cd7156693d0,"Hi. Today, I need your help listening to music. I'm looking for a song by Oasis. It's called Gas Panic.",music-search
813,music-6,dlg-827cd24a-42c5-43d5-b600-3188bb73f79e,"Hi, I need your help to finding some music to listen to. I have an artist in mind. It's the band Adema. I'm looking to hear the song Freaking Out.",music-search
814,music-5,dlg-828f0164-633a-4319-a68c-2b6ab31d13ab,Hi. Can you find me a song by Charlie Puth?,music-search
815,music-6,dlg-82ee0540-cfad-4c90-a146-44dd21fe4d52,Hi. Can you play me some music by Bob Dylan?,music-search
816,music-7,dlg-8332a7ed-50a7-47d2-adb4-09835676a892,Hi. I'd like to hear some new music to listen.,music-search
817,music-2,dlg-8364cdec-0987-4571-8fc3-4a006b83dc79,"Hi assistant, can you help me find a song Hurt by Nine Inch Nails.",music-search
818,music-7,dlg-840f2d8e-ab88-49ea-8857-f465c95c644c,Hello Assistant. I really like the music of Bruno Mars. Could I hear some music from Bruno Mars?,music-search
819,music-5,dlg-84569241-f8e8-4c1c-aa8c-d1918f0da5ba,"Hi, can I hear something by Katy Perry, please?",music-search
820,music-7,dlg-84649538-7015-4ca4-8410-40c0e5926f51,"Hello, I would like to listen to something new music.",music-search
821,music-5,dlg-8481e2e2-a9aa-4337-8025-80094e875ca1,Hi. I'm trying to get a song to listen by My Chemical Romance.,music-search
823,music-5,dlg-848b289a-6f18-4651-a949-371b60b264c7,"I'd like some help browsing the music of Gary Allan, please.",music-search
824,music-6,dlg-84f56fd0-61ec-4737-bdec-3b57d93464fa,"Hi, can I hear something about the Scorpions?",music-search
825,music-7,dlg-84f80ac8-2860-4437-b5e8-e94959eabc33,Hello. I need to hear some music that's similar to August Burns Red.,music-search
826,music-5,dlg-85022688-a79c-490c-b912-e93af82afe32,I was wondering if you could play me some music. How about the Counting Crows?,music-search
827,music-2,dlg-852c3521-e18a-407e-b457-3d208324942a,Play something by Kendrick Lamar.,music-search
828,music-7,dlg-8555cf6f-2656-4613-a001-ba0049b15102,"Hi, I need help to find new music to listen to, please.",music-search
829,music-4,dlg-85ef0572-36a7-4a56-9ec6-e38d9ee23f8c,"Hi, could you play me something by The Police?",music-search
830,music-7,dlg-86cc7079-69ae-465b-968f-af53b6277de3,"Hey, I'm looking for some new artists, musical artists to like expand my horizon.",music-search
831,music-5,dlg-86f87700-3c88-4d05-a99f-6ba2f23ac062,Hi. I'd like to listen to some music by Paramore.,music-search
832,music-5,dlg-86f89074-d177-4d1d-a77a-9bd762b42e5d,"Can I hear a song by Drake, please?",music-search
833,music-8-new,dlg-87035e3d-f9b4-476b-bb61-e406fc67d0b4,"Hello Assistant, I would love to hear some Latin music. Can you help me with that?",music-search
834,music-6,dlg-87087b07-baa3-4a55-85d7-cddeb44996ce,Hello. Can you play something by Aerosmith?,music-search
835,music-6,dlg-87088bf7-f8d4-49ff-802f-c1d698d48e9b,I would like to listen to The Band Perry.,music-search
836,music-5,dlg-873584fb-6b5c-4679-89d4-4220593e0b04,Hello. I'd like to listen to some Conway Twitty.,music-search
838,music-6,dlg-87399695-dbfa-42d4-8a28-b4714f4b8a1a,Can you play something by George Jones?,music-search
839,music-6,dlg-874c31be-5953-42b8-b7a2-c56e228e6836,Can you play a song by Neutral Milk Hotel?,music-search
840,music-6,dlg-877092e4-2c02-4ce9-b17c-50cd2c84f788,I was wondering if you could play me some music. How about something by The Cure off the album Disintegration?,music-search
841,music-6,dlg-8774c050-b1f8-4736-8c2f-4b3fd2bdf80f,"Hi, Can you play me Uptown Girl by Billy Joel?",music-search
842,music-6,dlg-8783f631-828f-4f08-a5a5-c186214ad157,Play something by the band Blur.,music-search
843,music-7,dlg-87cd59a9-8b34-4e30-8633-0bcd1d6bc1c0,"Hi, Could you help me find some new music to listen to?",music-search
844,music-6,dlg-87dd93ed-34a6-40d7-a065-e449c36bceea,"Hello, can you play a song by Our Last Night?",music-search
845,music-2,dlg-87e1e5f3-824d-41e1-a7f4-5699a347eda5,I would like help in browsing some music.,music-search
847,music-6,dlg-881ab9b2-2aa4-4f98-b93b-4e2330c09c4f,"I'm looking for some new music to listen to, but could you play me some Lady Gaga?",music-search
848,music-5,dlg-88385ce0-9955-4864-8942-f313f7b9e795,Hello. I'd like some help browsing the music by the artist Pink.,music-search
849,music-2,dlg-883e0a42-99ae-4475-9bf4-1de53b9d72a8,"Hello, Play Black Beatles.",music-search
850,music-7,dlg-88914db0-c121-457f-8993-e1572354121d,"Hi, today I need your help finding music to listen to. I'm looking for a song by Mark Tomoko. It's called Brother.",music-search
851,music-5,dlg-889eac26-3231-484f-9e7d-709dbf8eea27,Hello Assistant. I would like to hear something by Peter Gabriel.,music-search
852,music-6,dlg-88b1ad72-f156-49c6-b0f2-d03c67a0cc7b,Hello Assistant. I'd like to hear some music by Barry Manilow.,music-search
853,music-2,dlg-88b2d19e-2565-4b30-bd6d-10b7699169b1,I would like to hear something from Prince.,music-search
854,music-7,dlg-88b76254-5704-4f01-bc6b-ef956b16c08e,I'm looking for some new music to listen to.,music-search
856,music-2,dlg-88f03537-6b1c-4181-9f12-464b6cab6002,"Hi, can I listen to a song by The Chainsmokers?",music-search
857,music-5,dlg-88fe2995-946d-47f7-9e38-3c547ff0b3aa,"Hi, can you help me find some music to listen to?",music-search
858,music-6,dlg-89174425-d57a-4db7-a92b-165c3bff6735,"Hey, can you play a song by Van Halen for me?",music-search
859,music-6,dlg-89174425-d57a-4db7-a92b-165c3bff6735,"Hey, Can you play a song by Van Van Halen for me?",music-search
860,music-4,dlg-89222671-d369-4471-811f-461fdf36f799,"Hi Assistant, I would like to hear a song by Katy.",music-search
861,music-5,dlg-8946bf18-4b50-4ecf-9d48-2e6ab1952aec,Can you play songs by Bonnie Raitt?,music-search
862,music-5,dlg-894e5c6f-3271-4388-9a8a-96388f3c3ca2,I'm looking for some music to listen to. Can you play something by Ramona Wulf?,music-search
863,music-6,dlg-89678836-d29f-46ad-9731-0600bb7e20d1,Can you play me the Immigrant Song by Led Zeppelin?,music-search
864,music-6,dlg-897791c3-a8a3-478f-af7f-112910e57563,I would like to browse music to listen to. I want to listen to Katy Perry.,music-search
865,music-1,dlg-89bc0d70-693c-4b7c-821b-3e13976b8794,Hey. Could I listen to some Thrice?,music-search
866,music-6,dlg-8a149901-4c99-4b56-8e57-a83392eea9a6,"Hello, please play a track by the artist Eminem so, I can listen to the music, please.",music-search
867,music-6,dlg-8a7e714d-2808-46f8-8994-665541855c8a,"Hello, I'd like some help with rehearsing the music of the Backstreet Boys.",music-search
868,music-5,dlg-8a86611c-7ea8-467f-a939-f0e2283e9698,I'd like to listen to Travis Scott.,music-search
869,music-5,dlg-8a9ad286-dc36-4f26-83e3-c8cdba458333,"Hi, today I need some help finding music to listen to. I'm looking to listen to a song by Bonobo. It's called Change Down. And spell that, it's b o n o b o.",music-search
870,music-6,dlg-8ae5a711-0a54-45f4-97d2-e177f39b25f8,"Hi, can I hear something from the Smashing Pumpkins?",music-search
871,music-2,dlg-8aea41c0-a64d-4ec6-8712-e2b0dce5b9b7,"Hello, Can you play something from the band Creed?",music-search
872,music-6,dlg-8aec6467-07a5-4836-bc8b-39e316818e73,"Hello Assistant. I would love to hear some music by Bruno Mars, please.",music-search
873,music-7,dlg-8af4dab6-e0b3-4507-8e22-519739eb24de,Maybe somebody like David Bowie.,music-search
874,music-8,dlg-8b15b37e-e687-480c-a256-3516811edeaf,"Hi, today I need your help finding music to listen to. I'm in the mood for holiday music to listen to. I'm looking for something that sounds kind of jazzy, probably like Jingle Bells, but as a jazz version of it.",music-search
875,music-4,dlg-8b392567-f4b9-4bbc-8e8c-c16c45bb9586,Can you play August Burns Red's Composing?,music-search
876,music-7,dlg-8b4ff377-957a-476e-9c86-928ffbf63c5c,"Hi. I'd like to browse some New-to-Me music, please.",music-search
877,music-5,dlg-8b64b570-b648-4913-b0ed-d73bc03f7462,"Hi Assistant, I'd like to hear some music by Cyndi Lauper.",music-search
878,music-7,dlg-8b9639b5-de51-49fc-a062-67b8fa32542f,Can you help me find artists like Peter Hollens?,music-search
879,music-7,dlg-8b96ab68-3b8e-413e-91f1-1bb9b825cfe8,"Hi, I need help in finding new music.",music-search
880,music-7,dlg-8b97b2dd-3ced-4785-b255-5bbdb1acacd0,"Hi, I'd like some help browsing a new music, please.",music-search
881,music-7,dlg-8b9bce63-18c5-4c81-9a1e-25b2a264fcaf,"Hi, can you help me find an artist like Mumford & Sons?",music-search
882,music-1,dlg-8bb3a003-8a4c-4792-a8e7-fe8004535647,Can I hear something by Florence and the Machine?,music-search
883,music-6,dlg-8bf20376-22e7-4829-8287-1aa070247a77,Can I listen to 1975?,music-search
884,music-4,dlg-8bf56e20-9c91-4c5c-9deb-e05053ffd786,Could you help me to find something by Jason Mraz?,music-search
885,music-5,dlg-8c1c062e-a41c-4e99-bfe8-274fe1e9fe6d,"Hi, today I need your help in finding music to listen to. I'm looking for a song by the band Oasis, its called Supersonic.",music-search
886,music-6,dlg-8c44a320-4ec8-4014-a9c3-38520da46908,"Hi, I would love to hear some music by Barry Manilow.",music-search
887,music-6,dlg-8c462b87-9349-45e3-9126-c4cc2a430ee8,"Hi, can I hear a song by Weezer?",music-search
888,music-4,dlg-8c47ad1d-8a9e-4f56-9d4d-c1400860cf56,Hi! Today I need some help finding music to listen. I'm looking for a song by Radiohead and it's called In Limbo.,music-search
889,music-7,dlg-8c7401c7-6b7b-43fd-8051-73399d238c6e,Hello. I'm not feeling very creative right now. Could you please help me.,music-search
890,music-5,dlg-8c8ea1e9-fe6a-4bb0-ab8d-0e7cc51ec397,"Hi, can you play some Metallica for me, please?",music-search
891,music-2,dlg-8ca039d2-a5f9-4031-8556-8915c4456f84,I'm going to go browse for some music to listen to. How about something from Queen?,music-search
892,music-4,dlg-8d007a7d-759a-457e-a57a-242f1a5a2e2e,Hi. Please play me something by Radiohead.,music-search
893,music-1,dlg-8d060453-f966-4c18-9f9a-db08592bcb22,I'd like to hear something by Pink Floyd.,music-search
894,music-8,dlg-8d188e2d-3e00-40eb-b65e-94d32409acb3,"I would like to listen to some R&B music, please.",music-search
895,music-4,dlg-8d2d47cb-19ef-45a1-9b36-7273f9ec9be7,"Hey, I like to hear a song by The Beach Boys.",music-search
896,music-7,dlg-8d56ca5b-bd94-4b68-9e11-2005a7e0a545,Could you play Little Mix song by Little Mix?,music-search
897,music-8,dlg-8d72ee05-1372-4c3c-861d-31c29ccce338,"I would like to hear some rock music, please.",music-search
898,music-5,dlg-8dab7c3a-27fe-4b0c-bc07-d327b8a687f9,"Hello. I need help in finding music to listen to, please.",music-search
899,music-7,dlg-8e2178d4-6f11-459c-b7e0-ce2815a744fb,"Hi, I'm looking for some new musicians to get into. Can you help me with that?",music-search
900,music-6,dlg-8e365768-0a65-41c0-8331-3462463e1a96,"Hi, Could you help me find some music to listen to?",music-search
901,music-7,dlg-8e539b73-2a2a-494f-8a3b-04640b3bac7a,I'm looking for some music to play.,music-search
902,music-7,dlg-8e56ac29-a3aa-48c5-b0d1-0e344ea7037e,I'd like to find some new music to listen.,music-search
903,music-8,dlg-8e687851-64f0-4940-ab6e-7805151046a1,I like to listen to music. I need some relaxing music.,music-search
904,music-8,dlg-8ee98b5e-78f2-44f8-b059-a152726e3e82,"Yeah, I was wondering if you could play me some pop music.",music-search
905,music-7,dlg-8efd98bb-7914-443f-b76f-dd9a86df3d70,"Hi, I need help finding some new music that's related to an artist that sounds similar to Machine Gun Kelly.",music-search
907,music-6,dlg-8f3d266a-044b-478a-ba58-5b35fe4166a2,Hello assistant. I'd like to hear some music by Barry Manilow.,music-search
908,music-6,dlg-8f530db0-5cbd-4957-9b32-40c7f556aa5e,"I'd like some help browsing music, please.",music-search
909,music-6,dlg-8f6d8501-c9ff-4310-b772-47f2da7feae4,Today I need your help finding music to listen to. I have some music in mind. I'm looking for a song called Kiara by Bonobo.,music-search
910,music-6,dlg-8f70d106-0b7a-4c28-8126-bd3e1b6659fb,"Hi. I would like some help browsing the music of Gary Allan, please.",music-search
911,music-6,dlg-8fa08c0d-68bc-4ee7-b709-d0c0b33a3479,"Hey, I'd like to listen to some songs by the Beastie Boys.",music-search
912,music-6,dlg-8fd94892-0bcd-4b5d-ae31-4f07a8043f87,"I would like to hear something from Paul Simon, Please.",music-search
913,music-1,dlg-8ff828fa-efb5-4218-b497-dcc949eda928,Hello Assistant. Browse me a music to listen.,music-search
914,music-6,dlg-8ff8ff83-81fd-4627-a3ac-deb611ae728b,"Hi, I need help for finding music to listen to.",music-search
915,music-3,dlg-9034fd31-3e65-4c89-aa3d-07b330b03399,"Hi, I want to hear a song of Ariana Grande called Every called.",music-search
916,music-8,dlg-9074b3d6-d998-45d9-b44c-0764cc6e2972,"Hi, can you play me a song in the coffee house genre?",music-search
917,music-7,dlg-907c8d0b-6217-4d23-9052-f635679b242d,Hello Assistant. I'd like to hear some music by Michael Buble.,music-search
919,music-4,dlg-90ac58b2-3a0c-4f8b-8a3d-01387b20eeb2,I'd like to hear a song by Michael Jackson called Thriller. Can you help me with that?,music-search
920,music-6,dlg-90b73525-64bc-43d7-ace7-2b7593a208ae,"Hey, can you help me find music by Bob Dylan?",music-search
922,music-5,dlg-9118a058-a385-4a1d-bd9e-e4a71fb7d718,"Hi, could you play me something by Lenny Kravitz?",music-search
924,music-7,dlg-913fe7ab-907a-4356-a2f9-f64199dbc5f3,Hello Assistant. I'd like to hear some music similar to the Bee Gees.,music-search
925,music-7,dlg-91633ddd-940e-47dd-9c29-896fa25d54e0,"Hey, can you help me find some music to listen to that's similar to Bob Dylan.",music-search
926,music-1,dlg-91712391-0cd2-477a-bf9e-52eb61fd5572,Can I hear something by Nirvana?,music-search
927,music-6,dlg-9181cb49-3bbb-4f86-bf27-cccdae729838,"Hello, can you play some music by Katy Perry?",music-search
928,music-5,dlg-91b194f7-d9ed-48ba-89ad-28ba4880ed9c,Hi. Play something by Red Hot Chili Peppers.,music-search
930,music-2,dlg-91ea0766-e2b2-4587-a662-29862bee16e3,I'm looking for Buddy Holly by Weezer.,music-search
931,music-5,dlg-91ffb4bd-6d93-4316-abe1-2915dcc48bce,"Hi, can I listen to a song by Chris Cordrey?",music-search
932,music-6,dlg-92410d1b-4470-48a5-b12c-11f33f19bcbb,"Yeah, I'd like to hear something from Kendrick Lamar.",music-search
